Tamanho,Threshold,MediaCPU,DesvioCPU,MediaReal,DesvioReal
41943040,90,7.242561,0.002968,7.243924,0.003037
41943040,80,7.243462,0.002395,7.245051,0.002423
41943040,70,5.156090,0.003102,5.157042,0.003118
41943040,60,5.155573,0.003999,5.156575,0.004010
41943040,50,5.156467,0.003776,5.157560,0.003806
41943040,40,5.155827,0.003265,5.156825,0.003277
41943040,30,4.023330,0.001736,4.024117,0.001746
41943040,28,4.023528,0.003368,4.024295,0.003383
41943040,26,4.023677,0.002619,4.024455,0.002636
41943040,24,4.024035,0.002251,4.024804,0.002246
41943040,22,4.023211,0.002440,4.023958,0.002449
41943040,20,4.022802,0.001727,4.023564,0.001726
41943040,18,3.413866,0.001873,3.414523,0.001872
41943040,16,3.417923,0.002114,3.418591,0.002107
41943040,14,3.414671,0.002602,3.415326,0.002597
41943040,12,3.414491,0.001790,3.415144,0.001805
41943040,10,3.414464,0.002331,3.415108,0.002326
41943040,8,3.229711,0.002545,3.230328,0.002556
41943040,6,3.229427,0.002083,3.230058,0.002090
41943040,4,3.238105,0.002461,3.238737,0.002464
41943040,2,3.238039,0.002026,3.238669,0.002030
83886080,-1,6.783933,0.003654,6.785283,0.003679
83886080,100,14.753860,0.004640,14.756626,0.004678
83886080,90,14.750427,0.004091,14.753152,0.004132
83886080,80,14.750582,0.003470,14.753281,0.003512
83886080,70,10.575684,0.005808,10.577696,0.005873
83886080,60,10.577476,0.005617,10.579523,0.005659
83886080,50,10.577181,0.006015,10.579423,0.006006
83886080,40,10.575391,0.005787,10.577427,0.005816
83886080,30,8.314729,0.004819,8.316348,0.004832
83886080,28,8.313424,0.004173,8.315025,0.004171
83886080,26,8.312774,0.004046,8.314382,0.004051
83886080,24,8.311795,0.003675,8.313396,0.003691
83886080,22,8.312178,0.004139,8.313735,0.004124
83886080,20,8.312020,0.004021,8.313596,0.004001
83886080,18,7.093558,0.003326,7.094939,0.003341
83886080,16,7.094055,0.004250,7.095428,0.004206
83886080,14,7.091803,0.003140,7.093200,0.003133
83886080,12,7.094756,0.003566,7.096181,0.003550
83886080,10,7.096910,0.005065,7.098306,0.005061
83886080,8,6.727868,0.005007,6.729188,0.004996
83886080,6,6.725776,0.005278,6.727106,0.005294
83886080,4,6.740761,0.003308,6.742079,0.003318
83886080,2,6.742052,0.005350,6.743404,0.005311
167772160,-1,14.100772,0.009060,14.103513,0.009010
167772160,100,30.031521,0.006538,30.036974,0.006626
167772160,90,30.033590,0.006917,30.039117,0.006940
167772160,80,30.037488,0.010602,30.043768,0.010682
167772160,70,21.681049,0.012527,21.685827,0.012585
167772160,60,21.681738,0.009976,21.685849,0.009998
167772160,50,21.682296,0.009992,21.686375,0.010072
167772160,40,21.682416,0.020527,21.686531,0.020531
167772160,30,17.144614,0.005075,17.147857,0.005065
167772160,28,17.143670,0.006190,17.146986,0.006139
167772160,26,17.145663,0.005140,17.148937,0.005175
167772160,24,17.148815,0.006739,17.152123,0.006793
167772160,22,17.143660,0.005616,17.146924,0.005594
167772160,20,17.149105,0.007614,17.152474,0.007630
167772160,18,14.702771,0.004534,14.705614,0.004535
167772160,16,14.705403,0.006420,14.708293,0.006388
167772160,14,14.703081,0.005284,14.705987,0.005303
167772160,12,14.706509,0.005748,14.709707,0.005727
167772160,10,14.709257,0.008891,14.712207,0.009022
167772160,8,13.969414,0.005126,13.972563,0.005068
167772160,6,13.973811,0.010265,13.976853,0.010266
167772160,4,14.000763,0.007754,14.004013,0.007719
167772160,2,14.001267,0.004587,14.004524,0.004601
335544320,-1,29.203331,0.016731,29.210064,0.016788
335544320,100,61.099416,0.011149,61.112822,0.011201
335544320,90,61.093832,0.021482,61.104939,0.021215
335544320,80,61.102534,0.018235,61.113763,0.018317
335544320,70,44.416753,0.015376,44.425828,0.015542
335544320,60,44.418445,0.014521,44.426808,0.014539
335544320,50,44.415812,0.015299,44.424145,0.015310
335544320,40,44.415179,0.022729,44.424110,0.022728
335544320,30,35.352885,0.008777,35.359813,0.008640
335544320,28,35.355137,0.013171,35.361901,0.013152
335544320,26,35.358872,0.016396,35.365657,0.016412
335544320,24,35.354906,0.011813,35.361811,0.011912
335544320,22,35.353887,0.011004,35.360723,0.011002
335544320,20,35.355634,0.010892,35.362444,0.010936
335544320,18,30.459441,0.011700,30.465386,0.011709
335544320,16,31.669770,0.176716,31.671808,0.176873
335544320,14,31.342873,0.210831,31.344979,0.210913
335544320,12,31.632797,0.148720,31.634989,0.148758
335544320,10,31.590941,0.165897,31.592916,0.165803
335544320,8,30.126176,0.144303,30.128454,0.144023
335544320,6,30.018358,0.125452,30.019985,0.125498
335544320,4,29.883424,0.192213,29.885532,0.192232
335544320,2,29.842659,0.139353,29.844588,0.139438
671088640,24,74.443307,0.116416,74.448273,0.116131
671088640,22,74.627067,0.115823,74.631589,0.115672
671088640,20,74.381291,0.066921,74.385978,0.066545
671088640,18,64.366448,0.033819,64.371355,0.034266
671088640,16,64.380267,0.033404,64.384627,0.033489
671088640,14,64.362215,0.037661,64.366559,0.037871
671088640,12,64.366357,0.034711,64.371024,0.034872
671088640,10,64.336100,0.054488,64.340731,0.054849
671088640,8,61.020325,0.434547,61.027324,0.431010
671088640,6,60.414072,0.031465,60.425455,0.031352
671088640,4,60.553370,0.052704,60.565407,0.052431
671088640,2,60.536508,0.033246,60.548532,0.032871
1342177280,24,156.049106,5.157858,165.720315,15.614066
1342177280,22,156.079976,1.742921,163.465414,2.624747
1342177280,20,157.671782,0.983335,165.307563,2.719180
1342177280,18,135.775836,1.343403,143.050918,2.752981
1342177280,16,134.927970,0.820207,142.923317,3.416651
1342177280,14,134.778011,0.524920,142.179014,2.150205
1342177280,12,135.094470,0.727705,143.815400,2.964425
1342177280,10,135.230611,0.429344,144.372258,2.157669
1342177280,8,128.739365,0.921112,136.605620,3.960657
1342177280,6,129.179324,0.611351,138.369283,2.872595
1342177280,4,130.091423,0.329684,139.569391,1.564138
1342177280,2,131.217307,0.877572,139.042560,2.739269
